timestamp,motion_detected
2025-10-20 12:27:17,0
2025-10-20 12:27:18,1
2025-10-20 12:27:21,1
2025-10-20 12:27:22,0
2025-10-20 12:27:24,0
2025-10-20 12:27:26,0
2025-10-20 12:27:28,1
2025-10-20 12:27:30,0
2025-10-20 12:27:32,0
2025-10-20 12:27:34,0
2025-10-20 12:27:36,0
2025-10-20 12:27:39,0
2025-10-20 12:27:40,0
2025-10-20 12:27:43,1
2025-10-20 12:27:44,0
2025-10-20 12:27:47,0
2025-10-20 12:27:48,0
2025-10-20 12:27:50,1
2025-10-20 12:27:53,0
2025-10-20 12:27:54,0
2025-10-20 12:27:56,0
2025-10-20 12:27:58,0
2025-10-20 12:28:00,0
2025-10-20 12:28:03,0
2025-10-20 12:28:05,0
2025-10-20 12:28:06,0
2025-10-20 12:28:08,1
2025-10-20 12:28:10,0
2025-10-20 12:28:13,0
2025-10-20 12:28:14,0
2025-10-20 12:28:17,0
2025-10-20 12:28:19,0
2025-10-20 12:28:21,0
2025-10-20 12:28:22,1
2025-10-20 12:28:25,1
2025-10-20 12:28:26,0
2025-10-20 12:28:28,0
2025-10-20 12:28:30,0
2025-10-20 12:28:32,0
2025-10-20 12:28:34,0
2025-10-20 12:28:36,0
2025-10-20 12:28:38,0
2025-10-20 12:28:40,1
2025-10-20 12:28:42,1
2025-10-20 12:28:44,0
2025-10-20 12:28:47,0
2025-10-20 12:28:48,1
2025-10-20 12:28:51,0
2025-10-20 12:28:52,0
2025-10-20 12:28:54,1
2025-10-20 12:28:57,0
2025-10-20 12:28:58,0
2025-10-20 12:29:00,1
2025-10-20 12:29:02,0
2025-10-20 12:29:05,0
2025-10-20 12:29:06,0
2025-10-20 12:29:08,0
2025-10-20 12:29:10,1
2025-10-20 12:29:12,1
2025-10-20 12:29:15,0
2025-10-20 12:29:17,1
2025-10-20 12:29:19,0
2025-10-20 12:29:21,0
2025-10-20 12:29:22,0
2025-10-20 12:29:24,0
2025-10-20 12:29:26,1
2025-10-20 12:29:29,0
2025-10-20 12:29:30,0
2025-10-20 12:29:33,0
2025-10-20 12:29:34,0
2025-10-20 12:29:37,0
2025-10-20 12:29:38,0
2025-10-20 12:29:40,0
2025-10-20 12:29:42,1
2025-10-20 12:29:44,0
2025-10-20 12:29:47,0
2025-10-20 12:29:49,1
2025-10-20 12:29:50,0
2025-10-20 12:29:53,0
2025-10-20 12:29:54,1
2025-10-20 12:29:56,0
2025-10-20 12:29:59,0
2025-10-20 12:30:00,1
2025-10-20 12:30:03,0
2025-10-20 12:30:05,0
2025-10-20 12:30:06,0
2025-10-20 12:30:08,1
2025-10-20 12:30:10,1
2025-10-20 12:30:12,0
2025-10-20 12:30:14,0
2025-10-20 12:30:16,1
2025-10-20 12:30:19,0
2025-10-20 12:30:20,0
2025-10-20 12:30:22,1
2025-10-20 12:30:24,0
2025-10-20 12:30:26,0
2025-10-20 12:30:28,1
2025-10-20 12:30:31,0
2025-10-20 12:30:32,0
2025-10-20 12:30:34,1
2025-10-20 12:30:36,0
2025-10-20 12:30:38,0
2025-10-20 12:30:40,0
2025-10-20 12:30:42,0
2025-10-20 12:30:44,1
2025-10-20 12:30:46,1
2025-10-20 12:30:48,1
2025-10-20 12:30:51,0
2025-10-20 12:30:52,0
2025-10-20 12:30:55,1
2025-10-20 12:30:56,0
2025-10-20 12:30:58,0
2025-10-20 12:31:00,1
2025-10-20 12:31:03,0
2025-10-20 12:31:04,0
2025-10-20 12:31:06,0
2025-10-20 12:31:08,0
2025-10-20 12:31:11,0
2025-10-20 12:31:12,1
2025-10-20 12:31:14,0
2025-10-20 12:31:16,0
2025-10-20 12:31:18,1
2025-10-20 12:31:21,1
2025-10-20 12:31:23,0
2025-10-20 12:31:24,0
2025-10-20 12:31:26,1
2025-10-20 12:31:29,0
2025-10-20 12:31:30,0
2025-10-20 12:31:35,0
2025-10-20 12:31:35,0
2025-10-20 12:31:38,0
2025-10-20 12:31:40,0
2025-10-20 12:31:41,1
2025-10-20 12:31:44,0
2025-10-20 12:31:46,0
2025-10-20 12:31:47,0
2025-10-20 12:31:53,1
2025-10-20 12:31:53,0
2025-10-20 12:31:55,1
2025-10-20 12:31:57,0
2025-10-20 12:31:59,0
2025-10-20 12:32:01,1
2025-10-20 12:32:03,0
2025-10-20 18:14:28,0
2025-10-20 18:14:29,0
2025-10-20 18:14:31,0
2025-10-20 18:14:33,0
2025-10-20 18:14:35,0
2025-10-20 18:15:06,0
2025-10-20 18:15:08,0
2025-10-20 18:15:10,0
2025-10-20 18:15:12,0
2025-10-20 18:15:14,0
2025-10-20 18:15:17,0
2025-10-20 18:15:18,0
2025-10-20 18:15:20,0
2025-10-20 18:15:22,0
2025-10-20 18:15:25,0
2025-10-20 18:15:26,0
2025-10-20 18:15:28,0
2025-10-20 18:15:31,0
2025-10-20 18:15:33,0
2025-10-20 18:15:34,0
2025-10-20 18:15:36,0
2025-10-20 18:15:39,0
2025-10-20 18:15:40,1
2025-10-20 18:15:42,1
2025-10-20 18:15:44,0
2025-10-20 18:15:46,0
2025-10-20 18:15:48,0
2025-10-20 18:15:50,0
2025-10-20 18:15:53,0
2025-10-20 18:15:54,0
2025-10-20 18:16:00,0
2025-10-20 18:16:01,0
2025-10-20 18:16:03,1
2025-10-20 18:16:04,0
2025-10-20 18:16:07,0
2025-10-20 18:16:09,0
2025-10-20 18:16:10,1
2025-10-20 18:16:13,1
2025-10-20 18:16:15,1
2025-10-20 18:16:17,1
2025-10-20 18:16:18,0
2025-10-20 18:16:21,0
2025-10-20 18:16:23,0
2025-10-20 18:16:25,0
2025-10-20 18:16:26,0
2025-10-20 18:16:29,1
2025-10-20 18:16:31,0
2025-10-20 18:16:32,0
2025-10-20 18:16:34,0
2025-10-20 18:16:37,0
2025-10-20 18:16:38,0
2025-10-20 18:16:41,0
2025-10-20 18:16:43,0
2025-10-20 18:16:45,0
2025-10-20 18:16:47,1
2025-10-20 18:16:49,0
2025-10-20 18:16:51,0
2025-10-20 18:16:53,1
2025-10-20 18:16:55,1
2025-10-20 18:16:57,1
2025-10-20 18:16:59,1
2025-10-20 18:17:01,1
2025-10-20 18:17:03,1
2025-10-20 18:17:05,1
2025-10-20 18:17:07,0
2025-10-20 18:17:09,0
2025-10-20 18:17:11,0
2025-10-20 18:17:13,0
2025-10-20 18:17:15,0
2025-10-20 18:17:17,0
2025-10-20 18:17:18,0
2025-10-20 18:17:21,0
2025-10-20 18:17:23,0
2025-10-20 18:17:25,0
2025-10-20 18:17:54,0
2025-10-20 18:17:57,0
2025-10-20 18:17:59,0
2025-10-20 18:18:01,0
2025-10-20 18:18:03,0
2025-10-21 07:44:26,0
2025-10-21 07:44:36,0
2025-10-21 07:44:38,0
2025-10-21 07:44:40,0
2025-10-21 07:44:42,0
2025-10-21 07:44:44,0
2025-10-21 07:44:46,0
2025-10-21 07:44:48,0
2025-10-21 07:44:52,0
2025-10-21 07:44:52,0
2025-10-21 07:44:54,0
2025-10-21 07:44:57,0
2025-10-21 07:44:58,0
2025-10-21 07:45:01,0
2025-10-21 07:45:02,0
2025-10-21 07:45:05,0
2025-10-21 07:45:06,0
2025-10-21 07:45:08,0
2025-10-21 07:45:10,0
2025-10-21 07:45:13,1
2025-10-21 07:45:14,1
2025-10-21 07:45:16,1
2025-10-21 07:45:19,0
2025-10-21 07:45:21,0
2025-10-21 07:45:22,0
2025-10-21 07:45:24,1
2025-10-21 07:45:27,0
2025-10-21 07:45:28,0
2025-10-21 07:45:30,1
2025-10-21 07:45:32,1
2025-10-21 07:45:35,0
2025-10-21 07:45:36,0
2025-10-21 07:45:38,1
2025-10-21 07:45:40,0
2025-10-21 07:45:43,0
2025-10-21 07:45:44,1
2025-10-21 07:45:47,0
2025-10-21 07:45:49,0
2025-10-21 07:45:51,1
2025-10-21 07:45:52,0
2025-10-21 07:45:54,0
2025-10-21 07:45:56,0
2025-10-21 07:45:59,0
2025-10-21 07:46:00,0
2025-10-21 07:46:03,0
2025-10-21 07:46:05,0
2025-10-21 07:46:06,0
2025-10-21 07:46:08,1
2025-10-21 07:46:11,0
2025-10-21 07:46:12,0
2025-10-21 07:46:14,1
2025-10-21 07:46:17,1
2025-10-21 07:46:19,0
2025-10-21 07:46:21,0
2025-10-21 07:46:23,0
2025-10-21 07:46:25,1
2025-10-21 07:46:26,0
2025-10-21 07:46:29,0
2025-10-21 07:46:30,0
2025-10-21 07:46:33,1
2025-10-21 07:46:35,0
2025-10-21 07:46:36,0
2025-10-21 07:46:39,1
2025-10-21 07:46:41,0
2025-10-21 07:46:43,0
2025-10-21 07:46:45,1
2025-10-21 07:46:47,0
2025-10-21 07:46:49,0
2025-10-21 07:46:51,0
2025-10-21 07:46:53,0
2025-10-21 07:46:55,0
2025-10-21 07:46:57,1
2025-10-21 07:46:58,0
2025-10-21 07:47:00,0
2025-10-21 07:47:03,0
2025-10-21 07:47:05,0
2025-10-21 07:47:06,0
2025-10-21 07:47:09,0
2025-10-21 07:47:11,1
2025-10-21 07:47:13,0
2025-10-21 07:47:14,0
2025-10-21 07:47:17,1
2025-10-21 07:47:19,1
2025-10-21 07:47:21,1
2025-10-21 07:47:22,1
2025-10-21 07:47:25,0
2025-10-21 07:47:27,0
2025-10-21 07:47:28,1
2025-10-21 07:47:30,0
2025-10-21 07:47:33,0
2025-10-21 07:47:35,1
2025-10-21 07:47:37,0
2025-10-21 07:47:39,0
2025-10-21 07:47:41,1
2025-10-21 07:47:43,0
2025-10-21 07:47:44,0
2025-10-21 07:47:47,0
2025-10-21 07:47:49,1
2025-10-21 07:47:50,0
2025-10-21 07:47:53,0
2025-10-21 07:47:55,1
2025-10-21 07:47:56,1
2025-10-21 07:47:59,0
2025-10-21 07:48:01,0
2025-10-21 07:48:03,0
2025-10-21 07:48:08,0
2025-10-21 07:48:08,1
2025-10-21 07:48:10,0
2025-10-21 07:48:12,0
2025-10-21 07:48:14,1
2025-10-21 07:48:16,1
2025-10-21 07:48:18,0
2025-10-21 07:48:20,0
2025-10-21 07:48:22,1
2025-10-21 07:48:24,0
2025-10-21 07:48:26,0
2025-10-21 07:48:28,1
2025-10-21 07:48:30,0
2025-10-21 07:48:32,0
2025-10-21 07:48:34,0
2025-10-21 07:48:36,0
2025-10-21 07:48:38,1
2025-10-21 07:48:40,0
2025-10-21 07:48:42,0
2025-10-21 07:48:46,1
2025-10-21 07:48:46,0
2025-10-21 07:48:49,0
2025-10-21 07:48:51,1
2025-10-21 07:48:53,0
2025-10-21 07:48:57,0
2025-10-21 07:48:57,1
2025-10-21 07:48:59,1
2025-10-21 07:49:02,0
2025-10-21 07:49:03,0
2025-10-21 07:49:05,1
2025-10-21 07:49:08,1
2025-10-21 07:49:10,0
2025-10-21 07:49:11,0
2025-10-21 07:49:13,0
2025-10-21 07:49:16,0
2025-10-21 07:49:18,1
2025-10-21 07:49:19,0
2025-10-21 07:49:22,0
2025-10-21 07:49:26,0
2025-10-21 07:49:27,0
2025-10-21 07:49:29,0
2025-10-21 07:49:31,0
2025-10-21 07:49:33,0
2025-10-21 07:49:35,0
2025-10-21 07:49:37,1
2025-10-21 07:49:39,0
2025-10-21 07:49:41,0
2025-10-21 07:49:43,1
2025-10-21 07:49:45,0
2025-10-21 07:49:47,0
2025-10-21 07:49:49,0
2025-10-21 07:49:51,1
2025-10-21 07:49:53,0
2025-10-21 07:49:55,0
2025-10-21 07:49:57,1
2025-10-21 07:49:59,0
2025-10-21 07:50:01,0
2025-10-21 07:50:03,0
2025-10-21 07:50:05,0
2025-10-21 07:50:07,0
2025-10-21 07:50:09,1
2025-10-21 07:50:11,1
2025-10-21 07:50:13,0
2025-10-21 07:50:15,0
2025-10-21 07:50:17,1
2025-10-21 07:50:19,0
2025-10-21 07:50:21,0
2025-10-21 07:50:23,1
2025-10-21 07:50:25,0
2025-10-21 07:50:27,0
2025-10-21 07:50:29,1
2025-10-21 07:50:31,1
2025-10-21 07:50:33,1
2025-10-21 07:50:35,1
2025-10-21 07:50:37,1
2025-10-21 07:50:39,1
2025-10-21 07:50:41,1
2025-10-21 07:50:43,0
2025-10-21 07:50:45,0
2025-10-21 07:50:47,0
2025-10-21 07:50:49,0
2025-10-21 07:50:51,0
2025-10-21 07:50:53,0
2025-10-21 07:50:55,1
2025-10-21 07:50:57,1
2025-10-21 07:50:59,0
2025-10-21 07:51:01,0
2025-10-21 07:51:03,0
2025-10-21 07:51:05,0
2025-10-21 07:51:07,0
2025-10-21 07:51:09,0
2025-10-21 07:51:11,0
2025-10-21 07:51:13,0
2025-10-21 07:51:15,1
2025-10-21 07:51:17,1
2025-10-21 07:51:19,0
2025-10-21 07:51:21,0
2025-10-21 07:51:23,0
2025-10-21 07:51:25,1
2025-10-21 07:51:27,0
2025-10-21 07:51:29,0
2025-10-21 07:51:31,0
2025-10-21 07:51:33,0
2025-10-21 07:51:35,0
2025-10-21 07:51:37,0
2025-10-21 07:51:39,1
2025-10-21 07:51:41,1
2025-10-21 07:51:43,0
2025-10-21 07:51:45,0
2025-10-21 07:51:47,1
2025-10-21 07:51:49,0
2025-10-21 07:51:51,0
2025-10-21 07:51:53,0
2025-10-21 07:51:55,0
2025-10-21 07:51:57,0
2025-10-21 07:51:59,0
2025-10-21 07:52:01,1
2025-10-21 07:52:03,0
2025-10-21 07:52:05,0
2025-10-21 07:52:07,1
2025-10-21 07:52:09,0
2025-10-21 07:52:11,0
2025-10-21 07:52:13,0
2025-10-21 07:52:15,1
2025-10-21 07:52:17,0
2025-10-21 07:52:19,0
2025-10-21 07:52:21,1
2025-10-21 07:52:23,0
2025-10-21 07:52:25,0
2025-10-21 07:52:27,0
2025-10-21 07:52:29,0
2025-10-21 07:52:31,0
2025-10-21 07:52:33,0
2025-10-21 07:52:35,1
2025-10-21 07:52:37,0
2025-10-21 07:52:39,0
2025-10-21 07:52:41,0
2025-10-21 07:52:43,0
2025-10-21 07:52:45,0
2025-10-21 07:52:47,0
2025-10-21 07:52:49,0
2025-10-21 07:52:51,1
2025-10-21 07:52:53,0
2025-10-21 07:52:55,0
2025-10-21 07:52:57,0
2025-10-21 07:52:59,1
2025-10-21 07:53:01,0
2025-10-21 07:53:03,0
2025-10-21 07:53:05,1
2025-10-21 07:53:07,0
2025-10-21 07:53:09,0
2025-10-21 07:53:11,0
2025-10-21 07:53:13,1
2025-10-21 07:53:15,1
2025-10-21 07:53:17,0
2025-10-21 07:53:19,0
2025-10-21 07:53:21,1
2025-10-21 07:53:23,0
2025-10-21 07:53:25,0
2025-10-21 07:53:27,0
2025-10-21 07:53:29,1
2025-10-21 07:53:31,0
2025-10-21 07:53:33,0
2025-10-21 07:53:35,1
2025-10-21 07:53:37,0
2025-10-21 07:53:39,0
2025-10-21 07:53:43,0
2025-10-21 07:53:43,0
2025-10-21 07:53:45,0
2025-10-21 07:53:48,0
2025-10-21 07:53:49,0
2025-10-21 07:53:51,0
2025-10-21 07:53:54,1
2025-10-21 07:53:56,1
2025-10-21 07:53:58,0
2025-10-21 07:53:59,0
2025-10-21 07:54:02,1
2025-10-21 07:54:04,0
2025-10-21 07:54:05,0
2025-10-21 07:54:07,0
2025-10-21 07:54:10,0
2025-10-21 07:54:12,0
2025-10-21 07:54:14,1
2025-10-21 07:54:16,0
2025-10-21 07:54:18,0
2025-10-21 07:54:20,1
2025-10-21 07:54:21,1
2025-10-21 07:54:23,0
2025-10-21 07:54:26,0
2025-10-21 07:54:28,0
2025-10-21 07:54:29,0
2025-10-21 07:54:32,1
2025-10-21 07:54:34,0
2025-10-21 07:54:36,0
2025-10-21 07:54:37,1
2025-10-21 07:54:40,0
2025-10-21 07:54:42,0
2025-10-21 07:54:44,0
2025-10-21 07:54:45,0
2025-10-21 07:54:47,0
2025-10-21 07:54:50,1
2025-10-21 07:54:51,0
2025-10-21 07:54:53,0
2025-10-21 07:54:55,0
2025-10-21 07:54:58,0
2025-10-21 07:54:59,0
2025-10-21 07:55:02,1
2025-10-21 07:55:07,0
2025-10-21 07:55:07,0
2025-10-21 07:55:09,0
2025-10-21 07:55:11,0
2025-10-21 07:55:13,1
2025-10-21 07:55:15,0
2025-10-21 07:55:17,0
2025-10-21 07:55:19,0
2025-10-21 07:55:21,0
2025-10-21 07:55:23,0
2025-10-21 07:55:25,0
2025-10-21 07:55:27,0
2025-10-21 07:55:29,0
2025-10-21 07:55:31,0
2025-10-21 07:55:33,0
2025-10-21 07:55:35,1
2025-10-21 07:55:37,0
2025-10-21 07:55:39,0
2025-10-21 07:55:41,1
2025-10-21 07:55:43,1
2025-10-21 07:55:45,0
2025-10-21 07:55:47,0
2025-10-21 07:55:49,0
2025-10-21 07:55:51,0
2025-10-21 07:55:53,1
2025-10-21 07:55:55,0
2025-10-21 07:55:57,0
2025-10-21 07:55:59,1
2025-10-21 07:56:01,0
2025-10-21 07:56:03,0
2025-10-21 07:56:05,1
2025-10-21 07:56:07,0
2025-10-21 07:56:09,0
2025-10-21 07:56:11,1
2025-10-21 07:56:13,0
2025-10-21 07:56:15,0
2025-10-21 07:56:20,1
2025-10-21 07:56:20,0
2025-10-21 07:56:22,0
2025-10-21 07:56:25,0
2025-10-21 07:56:27,0
2025-10-21 07:56:28,0
2025-10-21 07:56:30,0
2025-10-21 07:56:33,0
2025-10-21 07:56:34,0
2025-10-21 07:56:36,0
2025-10-21 07:56:38,0
2025-10-21 07:56:40,0
2025-10-21 07:56:42,0
2025-10-21 07:56:44,0
2025-10-21 07:56:46,0
2025-10-21 07:56:48,1
2025-10-21 07:56:50,0
2025-10-21 07:56:52,0
2025-10-21 07:56:54,0
2025-10-21 07:56:56,0
2025-10-21 07:56:58,1
2025-10-21 07:57:00,0
2025-10-21 07:57:02,0
2025-10-21 07:57:04,0
2025-10-21 07:57:06,0
2025-10-21 07:57:09,0
2025-10-21 07:57:10,1
2025-10-21 07:57:12,0
2025-10-21 07:57:14,0
2025-10-21 07:57:16,1
2025-10-21 07:57:21,0
2025-10-21 07:57:21,1
2025-10-21 07:57:23,1
2025-10-21 07:57:26,0
2025-10-21 07:57:27,0
2025-10-21 07:57:29,0
2025-10-21 07:57:32,0
2025-10-21 07:57:34,0
2025-10-21 07:57:36,0
2025-10-21 07:57:37,0
2025-10-21 07:57:39,0
2025-10-21 07:57:41,0
2025-10-21 07:57:43,0
2025-10-21 07:57:45,0
2025-10-21 07:57:47,1
2025-10-21 07:57:49,0
2025-10-21 07:57:52,0
2025-10-21 07:57:53,1
2025-10-21 07:57:56,0
2025-10-21 07:57:57,0
2025-10-21 07:57:59,0
2025-10-21 07:58:02,1
2025-10-21 07:58:04,0
2025-10-21 07:58:05,0
2025-10-21 07:58:08,1
2025-10-21 07:58:10,0
2025-10-21 07:58:12,0
2025-10-21 07:58:14,1
2025-10-21 07:58:16,0
2025-10-21 07:58:17,0
2025-10-21 07:58:19,1
2025-10-21 07:58:22,0
2025-10-21 07:58:23,0
2025-10-21 07:58:25,1
2025-10-21 07:58:27,0
2025-10-21 07:58:29,0
2025-10-21 07:58:31,0
2025-10-21 07:58:33,0
2025-10-21 07:58:35,0
2025-10-21 07:58:37,1
2025-10-21 07:58:40,0
2025-10-21 07:58:41,0
2025-10-21 07:58:44,1
2025-10-21 07:58:45,0
2025-10-21 07:58:48,0
2025-10-21 07:58:50,0
2025-10-21 07:58:52,1
2025-10-21 07:58:53,0
2025-10-21 07:58:56,0
2025-10-21 07:58:57,1
2025-10-21 07:58:59,0
2025-10-21 07:59:01,0
2025-10-21 07:59:03,0
2025-10-21 07:59:06,0
2025-10-21 07:59:08,1
2025-10-21 07:59:10,0
2025-10-21 07:59:11,0
2025-10-21 07:59:13,0
2025-10-21 07:59:16,0
2025-10-21 07:59:17,0
2025-10-21 07:59:20,1
2025-10-21 07:59:22,0
2025-10-21 07:59:24,0
2025-10-21 07:59:25,0
2025-10-21 07:59:28,0
2025-10-21 07:59:29,1
2025-10-21 07:59:32,0
2025-10-21 07:59:34,0
2025-10-21 07:59:35,0
2025-10-21 07:59:37,1
2025-10-21 07:59:40,0
2025-10-21 07:59:41,0
2025-10-21 07:59:43,0
2025-10-21 07:59:45,0
2025-10-21 07:59:48,0
2025-10-21 07:59:49,1
2025-10-21 07:59:52,0
2025-10-21 07:59:53,0
2025-10-21 07:59:56,1
2025-10-21 07:59:57,0
2025-10-21 07:59:59,0
2025-10-21 08:00:01,1
2025-10-21 08:00:03,0
2025-10-21 08:00:06,0
2025-10-21 08:00:07,0
2025-10-21 08:00:09,0
2025-10-21 08:00:11,1
2025-10-21 08:00:14,1
2025-10-21 08:00:15,0
2025-10-21 08:00:17,0
2025-10-21 08:00:19,1
2025-10-21 08:00:22,1
2025-10-21 08:00:23,0
2025-10-21 08:00:26,0
2025-10-21 08:00:27,0
2025-10-21 08:00:30,0
2025-10-21 08:00:31,0
2025-10-21 08:00:34,1
2025-10-21 08:00:35,1
2025-10-21 08:00:38,0
2025-10-21 08:00:39,0
2025-10-21 08:00:41,1
2025-10-21 08:00:43,1
2025-10-21 08:00:46,0
2025-10-21 08:00:47,0
2025-10-21 08:00:49,1
2025-10-21 08:00:52,0
2025-10-21 08:00:53,0
2025-10-21 08:00:55,1
2025-10-21 08:00:58,0
2025-10-21 08:01:00,0
2025-10-21 08:01:01,0
2025-10-21 08:01:03,0
2025-10-21 08:01:06,0
2025-10-21 08:01:07,1
2025-10-21 08:01:09,0
2025-10-21 08:01:11,0
2025-10-21 08:01:14,0
2025-10-21 08:01:15,1
2025-10-21 08:01:52,0
2025-10-21 08:01:53,1
2025-10-21 08:01:55,0
2025-10-21 08:01:57,0
2025-10-21 08:02:00,1
2025-10-21 08:02:01,1
2025-10-21 08:02:04,0
2025-10-21 08:02:06,0
2025-10-21 08:02:08,1
2025-10-21 08:02:09,1
2025-10-21 08:02:11,1
2025-10-21 08:02:14,1
2025-10-21 08:02:15,1
2025-10-21 08:02:18,1
2025-10-21 08:02:19,1
2025-10-21 08:02:21,1
2025-10-21 08:02:24,0
2025-10-21 08:02:25,0
2025-10-21 08:02:27,1
2025-10-21 08:02:30,0
2025-10-21 08:02:32,0
2025-10-21 08:02:33,0
2025-10-21 08:02:36,1
2025-10-21 08:02:37,1
2025-10-21 08:02:40,1
2025-10-21 08:02:42,1
2025-10-21 08:02:44,1
2025-10-21 08:02:45,0
2025-10-21 08:02:48,0
2025-10-21 08:02:50,0
2025-10-21 08:02:52,1
2025-10-21 08:02:53,0
2025-10-21 08:02:56,0
2025-10-21 08:02:57,0
2025-10-21 08:03:00,0
2025-10-21 08:03:01,0
2025-10-21 08:03:04,0
2025-10-21 08:03:05,0
2025-10-21 08:03:08,0
2025-10-21 08:03:09,0
2025-10-21 08:03:11,0
2025-10-21 08:03:14,0
2025-10-21 08:03:15,0
2025-10-21 08:03:17,1
2025-10-21 08:03:19,1
2025-10-21 08:03:22,0
2025-10-21 08:03:23,0
2025-10-21 08:03:26,1
2025-10-21 08:03:27,0
2025-10-21 08:03:30,0
2025-10-21 08:03:32,0
2025-10-21 08:03:33,0
2025-10-21 08:03:35,0
2025-10-21 08:03:38,1
2025-10-21 08:03:40,1
2025-10-21 08:03:41,0
2025-10-21 08:03:43,0
2025-10-21 08:03:45,1
2025-10-21 08:03:48,1
2025-10-21 08:03:49,1
2025-10-21 08:03:51,0
2025-10-21 08:03:53,0
2025-10-21 08:03:56,0
2025-10-21 08:03:57,1
2025-10-21 08:04:00,0
2025-10-21 08:04:01,0
2025-10-21 08:04:04,1
2025-10-21 08:04:05,0
2025-10-21 08:04:08,0
2025-10-21 08:04:09,1
2025-10-21 08:04:12,0
2025-10-21 08:04:14,0
2025-10-21 08:04:15,1
2025-10-21 08:04:17,0
2025-10-21 08:04:19,0
2025-10-21 08:04:22,0
2025-10-21 08:04:23,0
2025-10-21 08:04:26,0
2025-10-21 08:04:27,0
2025-10-21 08:04:29,0
2025-10-21 08:04:32,0
2025-10-21 08:04:34,0
2025-10-21 08:04:35,0
2025-10-21 08:04:37,0
2025-10-21 08:04:40,0
2025-10-21 08:04:41,0
2025-10-21 08:04:43,0
2025-10-21 08:04:45,0
2025-10-21 08:04:48,1
2025-10-21 08:04:50,1
2025-10-21 08:04:51,0
2025-10-21 08:04:53,0
2025-10-21 08:04:56,1
2025-10-21 08:04:57,0
2025-10-21 08:05:00,0
2025-10-21 08:05:01,0
2025-10-21 08:05:04,1
2025-10-21 08:05:05,0
2025-10-21 08:05:07,0
2025-10-21 08:05:10,0
2025-10-21 08:05:11,1
2025-10-21 08:05:13,0
2025-10-21 08:05:15,0
2025-10-21 08:05:18,1
2025-10-21 08:05:19,0
2025-10-21 08:05:22,0
2025-10-21 08:05:24,1
2025-10-21 08:05:25,0
2025-10-21 08:05:27,0
2025-10-21 08:05:30,1
2025-10-21 08:05:31,0
2025-10-21 08:05:34,0
2025-10-21 08:05:35,0
2025-10-21 08:05:38,0
2025-10-21 08:05:39,0
2025-10-21 08:05:41,1
2025-10-21 08:05:43,1
2025-10-21 08:05:46,1
2025-10-21 08:05:48,0
2025-10-21 08:05:50,0
2025-10-21 08:05:51,0
2025-10-21 08:05:53,1
2025-10-21 08:05:56,0
2025-10-21 08:05:58,0
2025-10-21 08:05:59,0
2025-10-21 08:06:01,0
2025-10-21 08:06:04,0
2025-10-21 08:06:06,0
2025-10-21 08:06:07,1
2025-10-21 08:06:09,0
2025-10-21 08:06:12,0
2025-10-21 08:06:13,0
2025-10-21 08:06:15,0
2025-10-21 08:06:17,0
2025-10-21 08:06:20,1
2025-10-21 08:06:21,1
2025-10-21 08:06:24,0
2025-10-21 08:06:25,0
2025-10-21 08:06:27,0
2025-10-21 08:06:29,0
2025-10-21 08:06:31,0
2025-10-21 08:06:34,1
2025-10-21 08:06:35,0
2025-10-21 08:06:37,0
2025-10-21 08:06:39,1
2025-10-21 08:06:42,1
2025-10-21 08:06:43,0
2025-10-21 08:06:46,0
2025-10-21 08:06:47,1
2025-10-21 08:06:49,0
2025-10-21 08:06:51,0
2025-10-21 08:06:53,1
2025-10-21 08:06:55,0
2025-10-21 08:06:58,0
2025-10-21 08:06:59,1
2025-10-21 08:07:01,1
2025-10-21 08:07:04,0
2025-10-21 08:07:05,0
2025-10-21 08:07:07,1
2025-10-21 08:07:09,0
2025-10-21 08:07:12,0
2025-10-21 08:07:14,1
2025-10-21 08:07:15,1
2025-10-21 08:07:17,0
2025-10-21 08:07:20,0
2025-10-21 08:07:22,1
2025-10-21 08:07:23,0
2025-10-21 08:07:25,0
2025-10-21 08:07:27,1
2025-10-21 08:07:29,1
2025-10-21 08:07:32,0
2025-10-21 08:07:34,0
2025-10-21 08:07:35,1
2025-10-21 08:07:38,0
2025-10-21 08:07:40,0
2025-10-21 08:07:42,1
2025-10-21 08:07:43,1
2025-10-21 08:07:46,1
2025-10-21 08:07:47,0
2025-10-21 08:07:50,0
2025-10-21 08:07:52,1
2025-10-21 08:07:53,0
2025-10-21 08:07:55,0
2025-10-21 08:07:58,1
2025-10-21 08:07:59,1
2025-10-21 08:08:01,0
2025-10-21 08:08:04,0
2025-10-21 08:08:06,1
2025-10-21 08:08:07,0
2025-10-21 08:08:09,0
2025-10-21 08:08:12,1
2025-10-21 08:08:14,0
2025-10-21 08:08:15,0
2025-10-21 08:08:17,0
2025-10-21 08:08:20,0
2025-10-21 08:08:21,0
2025-10-21 08:08:24,1
2025-10-21 08:08:25,1
2025-10-21 08:08:28,0
2025-10-21 08:08:30,0
2025-10-21 08:08:32,0
2025-10-21 08:08:33,0
2025-10-21 08:08:35,1
2025-10-21 08:08:38,0
2025-10-21 08:08:39,0
2025-10-21 08:08:42,1
2025-10-21 08:08:43,0
2025-10-21 08:08:45,0
2025-10-21 08:08:47,0
2025-10-21 08:08:50,0
2025-10-21 08:08:51,1
2025-10-21 08:08:54,1
2025-10-21 08:08:55,1
